time,	hall.signal.u,	hall.signal.v,	hall.signal.w,	period,	w_ff_filt,	w_tot,	th_r_fb,	th_r_cap,	th_r_est
0.00246,	1,	0,	0,	4.29497e+09,	1.94396e-05,	28.1981,	0.628253,	0.523599,	0.0762231
0.00247,	1,	0,	0,	4.29497e+09,	1.94396e-05,	28.1981,	0.628253,	0.523599,	0.0762231
0.00248,	1,	0,	0,	4.29497e+09,	1.94396e-05,	28.1981,	0.628253,	0.523599,	0.0762231
0.00249,	1,	0,	0,	4.29497e+09,	1.94396e-05,	28.1981,	0.628253,	0.523599,	0.0762231
0.0025,	1,	0,	0,	4.29497e+09,	1.94396e-05,	28.1981,	0.628253,	0.523599,	0.0762231
0.00251,	1,	0,	0,	4.29497e+09,	1.95949e-05,	28.1095,	0.621774,	0.523599,	0.0776285
0.00252,	1,	0,	0,	4.29497e+09,	1.95949e-05,	28.1095,	0.621774,	0.523599,	0.0776285
0.00253,	1,	0,	0,	4.29497e+09,	1.95949e-05,	28.1095,	0.621774,	0.523599,	0.0776285
0.00254,	1,	0,	0,	4.29497e+09,	1.95949e-05,	28.1095,	0.621774,	0.523599,	0.0776285
0.00255,	1,	0,	0,	4.29497e+09,	1.95949e-05,	28.1095,	0.621774,	0.523599,	0.0776285
0.00256,	1,	0,	0,	4.29497e+09,	1.97453e-05,	28.0212,	0.615163,	0.523599,	0.0790296
0.00257,	1,	0,	0,	4.29497e+09,	1.97453e-05,	28.0212,	0.615163,	0.523599,	0.0790296
0.00258,	1,	0,	0,	4.29497e+09,	1.97453e-05,	28.0212,	0.615163,	0.523599,	0.0790296
0.00259,	1,	0,	0,	4.29497e+09,	1.97453e-05,	28.0212,	0.615163,	0.523599,	0.0790296
0.0026,	1,	0,	0,	4.29497e+09,	1.97453e-05,	28.0212,	0.615163,	0.523599,	0.0790296
0.00261,	1,	0,	0,	4.29497e+09,	1.98909e-05,	27.9331,	0.608422,	0.523599,	0.0804263
0.00262,	1,	0,	0,	4.29497e+09,	1.98909e-05,	27.9331,	0.608422,	0.523599,	0.0804263
0.00263,	1,	0,	0,	4.29497e+09,	1.98909e-05,	27.9331,	0.608422,	0.523599,	0.0804263
0.00264,	1,	0,	0,	4.29497e+09,	1.98909e-05,	27.9331,	0.608422,	0.523599,	0.0804263
0.00265,	1,	0,	0,	4.29497e+09,	1.98909e-05,	27.9331,	0.608422,	0.523599,	0.0804263
0.00266,	1,	0,	0,	4.29497e+09,	2.0032e-05,	27.8454,	0.60155,	0.523599,	0.0818185
0.00267,	1,	0,	0,	4.29497e+09,	2.0032e-05,	27.8454,	0.60155,	0.523599,	0.0818185
0.00268,	1,	0,	0,	4.29497e+09,	2.0032e-05,	27.8454,	0.60155,	0.523599,	0.0818185
0.00269,	1,	0,	0,	4.29497e+09,	2.0032e-05,	27.8454,	0.60155,	0.523599,	0.0818185
0.0027,	1,	0,	0,	4.29497e+09,	2.0032e-05,	27.8454,	0.60155,	0.523599,	0.0818185
0.00271,	1,	0,	0,	4.29497e+09,	2.01687e-05,	27.7579,	0.594547,	0.523599,	0.0832064
0.00272,	1,	0,	0,	4.29497e+09,	2.01687e-05,	27.7579,	0.594547,	0.523599,	0.0832064
0.00273,	1,	0,	0,	4.29497e+09,	2.01687e-05,	27.7579,	0.594547,	0.523599,	0.0832064
0.00274,	1,	0,	0,	4.29497e+09,	2.01687e-05,	27.7579,	0.594547,	0.523599,	0.0832064
0.00275,	1,	0,	0,	4.29497e+09,	2.01687e-05,	27.7579,	0.594547,	0.523599,	0.0832064
0.00276,	1,	0,	0,	4.29497e+09,	2.0301e-05,	27.6707,	0.587413,	0.523599,	0.08459
0.00277,	1,	0,	0,	4.29497e+09,	2.0301e-05,	27.6707,	0.587413,	0.523599,	0.08459
0.00278,	1,	0,	0,	4.29497e+09,	2.0301e-05,	27.6707,	0.587413,	0.523599,	0.08459
0.00279,	1,	0,	0,	4.29497e+09,	2.0301e-05,	27.6707,	0.587413,	0.523599,	0.08459
0.0028,	1,	0,	0,	4.29497e+09,	2.0301e-05,	27.6707,	0.587413,	0.523599,	0.08459
0.00281,	1,	0,	0,	4.29497e+09,	2.04292e-05,	27.5838,	0.580148,	0.523599,	0.0859691
0.00282,	1,	0,	0,	4.29497e+09,	2.04292e-05,	27.5838,	0.580148,	0.523599,	0.0859691
0.00283,	1,	0,	0,	4.29497e+09,	2.04292e-05,	27.5838,	0.580148,	0.523599,	0.0859691
0.00284,	1,	0,	0,	4.29497e+09,	2.04292e-05,	27.5838,	0.580148,	0.523599,	0.0859691
0.00285,	1,	0,	0,	4.29497e+09,	2.04292e-05,	27.5838,	0.580148,	0.523599,	0.0859691
0.00286,	1,	0,	0,	4.29497e+09,	2.05534e-05,	27.4971,	0.572752,	0.523599,	0.087344
0.00287,	1,	0,	0,	4.29497e+09,	2.05534e-05,	27.4971,	0.572752,	0.523599,	0.087344
0.00288,	1,	0,	0,	4.29497e+09,	2.05534e-05,	27.4971,	0.572752,	0.523599,	0.087344
0.00289,	1,	0,	0,	4.29497e+09,	2.05534e-05,	27.4971,	0.572752,	0.523599,	0.087344
0.0029,	1,	0,	0,	4.29497e+09,	2.05534e-05,	27.4971,	0.572752,	0.523599,	0.087344
0.00291,	1,	0,	0,	4.29497e+09,	2.06737e-05,	27.4107,	0.565225,	0.523599,	0.0887145
0.00292,	1,	0,	0,	4.29497e+09,	2.06737e-05,	27.4107,	0.565225,	0.523599,	0.0887145
0.00293,	1,	0,	0,	4.29497e+09,	2.06737e-05,	27.4107,	0.565225,	0.523599,	0.0887145
0.00294,	1,	0,	0,	4.29497e+09,	2.06737e-05,	27.4107,	0.565225,	0.523599,	0.0887145
0.00295,	1,	0,	0,	4.29497e+09,	2.06737e-05,	27.4107,	0.565225,	0.523599,	0.0887145
0.00296,	1,	0,	0,	4.29497e+09,	2.07902e-05,	27.3246,	0.557568,	0.523599,	0.0900808
0.00297,	1,	0,	0,	4.29497e+09,	2.07902e-05,	27.3246,	0.557568,	0.523599,	0.0900808
0.00298,	1,	0,	0,	4.29497e+09,	2.07902e-05,	27.3246,	0.557568,	0.523599,	0.0900808
0.00299,	1,	0,	0,	4.29497e+09,	2.07902e-05,	27.3246,	0.557568,	0.523599,	0.0900808
0.003,	1,	0,	0,	4.29497e+09,	2.07902e-05,	27.3246,	0.557568,	0.523599,	0.0900808
0.00301,	1,	0,	0,	4.29497e+09,	2.0903e-05,	27.2388,	0.549779,	0.523599,	0.0914427
0.00302,	1,	0,	0,	4.29497e+09,	2.0903e-05,	27.2388,	0.549779,	0.523599,	0.0914427
0.00303,	1,	0,	0,	4.29497e+09,	2.0903e-05,	27.2388,	0.549779,	0.523599,	0.0914427
0.00304,	1,	0,	0,	4.29497e+09,	2.0903e-05,	27.2388,	0.549779,	0.523599,	0.0914427
0.00305,	1,	0,	0,	4.29497e+09,	2.0903e-05,	27.2388,	0.549779,	0.523599,	0.0914427
0.00306,	1,	0,	0,	4.29497e+09,	2.10123e-05,	27.1532,	0.54186,	0.523599,	0.0928004
0.00307,	1,	0,	0,	4.29497e+09,	2.10123e-05,	27.1532,	0.54186,	0.523599,	0.0928004
0.00308,	1,	0,	0,	4.29497e+09,	2.10123e-05,	27.1532,	0.54186,	0.523599,	0.0928004
0.00309,	1,	0,	0,	4.29497e+09,	2.10123e-05,	27.1532,	0.54186,	0.523599,	0.0928004
0.0031,	1,	0,	0,	4.29497e+09,	2.10123e-05,	27.1532,	0.54186,	0.523599,	0.0928004
0.00311,	1,	0,	0,	4.29497e+09,	2.11182e-05,	27.0679,	0.53381,	0.523599,	0.0941537
0.00312,	1,	0,	0,	4.29497e+09,	2.11182e-05,	27.0679,	0.53381,	0.523599,	0.0941537
0.00313,	1,	0,	0,	4.29497e+09,	2.11182e-05,	27.0679,	0.53381,	0.523599,	0.0941537
0.00314,	1,	0,	0,	4.29497e+09,	2.11182e-05,	27.0679,	0.53381,	0.523599,	0.0941537
0.00315,	1,	0,	0,	4.29497e+09,	2.11182e-05,	27.0679,	0.53381,	0.523599,	0.0941537
0.00316,	1,	0,	0,	4.29497e+09,	2.12207e-05,	26.9828,	0.525628,	0.523599,	0.0955029
0.00317,	1,	0,	0,	4.29497e+09,	2.12207e-05,	26.9828,	0.525628,	0.523599,	0.0955029
0.00318,	1,	0,	0,	4.29497e+09,	2.12207e-05,	26.9828,	0.525628,	0.523599,	0.0955029
0.00319,	1,	0,	0,	4.29497e+09,	2.12207e-05,	26.9828,	0.525628,	0.523599,	0.0955029
0.0032,	1,	0,	0,	4.29497e+09,	2.12207e-05,	26.9828,	0.525628,	0.523599,	0.0955029
0.00321,	1,	0,	0,	4.29497e+09,	2.132e-05,	26.8981,	0.517316,	0.523599,	0.0968478
0.00322,	1,	0,	0,	4.29497e+09,	2.132e-05,	26.8981,	0.517316,	0.523599,	0.0968478
0.00323,	1,	0,	0,	4.29497e+09,	2.132e-05,	26.8981,	0.517316,	0.523599,	0.0968478
0.00324,	1,	0,	0,	4.29497e+09,	2.132e-05,	26.8981,	0.517316,	0.523599,	0.0968478
0.00325,	1,	0,	0,	4.29497e+09,	2.132e-05,	26.8981,	0.517316,	0.523599,	0.0968478
0.00326,	1,	0,	0,	4.29497e+09,	2.14162e-05,	26.8136,	0.508873,	0.523599,	0.0981885
0.00327,	1,	0,	0,	4.29497e+09,	2.14162e-05,	26.8136,	0.508873,	0.523599,	0.0981885
0.00328,	1,	0,	0,	4.29497e+09,	2.14162e-05,	26.8136,	0.508873,	0.523599,	0.0981885
0.00329,	1,	0,	0,	4.29497e+09,	2.14162e-05,	26.8136,	0.508873,	0.523599,	0.0981885
0.0033,	1,	0,	0,	4.29497e+09,	2.14162e-05,	26.8136,	0.508873,	0.523599,	0.0981885
0.00331,	1,	0,	0,	4.29497e+09,	2.15094e-05,	26.7293,	0.500299,	0.523599,	0.0995249
0.00332,	1,	0,	0,	4.29497e+09,	2.15094e-05,	26.7293,	0.500299,	0.523599,	0.0995249
0.00333,	1,	0,	0,	4.29497e+09,	2.15094e-05,	26.7293,	0.500299,	0.523599,	0.0995249
0.00334,	1,	0,	0,	4.29497e+09,	2.15094e-05,	26.7293,	0.500299,	0.523599,	0.0995249
0.00335,	1,	0,	0,	4.29497e+09,	2.15094e-05,	26.7293,	0.500299,	0.523599,	0.0995249
0.00336,	1,	0,	0,	4.29497e+09,	2.15997e-05,	26.6454,	0.491594,	0.523599,	0.100857
0.00337,	1,	0,	0,	4.29497e+09,	2.15997e-05,	26.6454,	0.491594,	0.523599,	0.100857
0.00338,	1,	0,	0,	4.29497e+09,	2.15997e-05,	26.6454,	0.491594,	0.523599,	0.100857
0.00339,	1,	0,	0,	4.29497e+09,	2.15997e-05,	26.6454,	0.491594,	0.523599,	0.100857
0.0034,	1,	0,	0,	4.29497e+09,	2.15997e-05,	26.6454,	0.491594,	0.523599,	0.100857
0.00341,	1,	0,	0,	4.29497e+09,	2.16871e-05,	26.5617,	0.482759,	0.523599,	0.102185
0.00342,	1,	0,	0,	4.29497e+09,	2.16871e-05,	26.5617,	0.482759,	0.523599,	0.102185
0.00343,	1,	0,	0,	4.29497e+09,	2.16871e-05,	26.5617,	0.482759,	0.523599,	0.102185
0.00344,	1,	0,	0,	4.29497e+09,	2.16871e-05,	26.5617,	0.482759,	0.523599,	0.102185
0.00345,	1,	0,	0,	4.29497e+09,	2.16871e-05,	26.5617,	0.482759,	0.523599,	0.102185
0.00346,	1,	0,	0,	4.29497e+09,	2.17717e-05,	26.4782,	0.473792,	0.523599,	0.103509
0.00347,	1,	0,	0,	4.29497e+09,	2.17717e-05,	26.4782,	0.473792,	0.523599,	0.103509
0.00348,	1,	0,	0,	4.29497e+09,	2.17717e-05,	26.4782,	0.473792,	0.523599,	0.103509
0.00349,	1,	0,	0,	4.29497e+09,	2.17717e-05,	26.4782,	0.473792,	0.523599,	0.103509
0.0035,	1,	0,	0,	4.29497e+09,	2.17717e-05,	26.4782,	0.473792,	0.523599,	0.103509
0.00351,	1,	0,	0,	4.29497e+09,	2.18537e-05,	26.395,	0.464695,	0.523599,	0.104829
0.00352,	1,	0,	0,	4.29497e+09,	2.18537e-05,	26.395,	0.464695,	0.523599,	0.104829
0.00353,	1,	0,	0,	4.29497e+09,	2.18537e-05,	26.395,	0.464695,	0.523599,	0.104829
0.00354,	1,	0,	0,	4.29497e+09,	2.18537e-05,	26.395,	0.464695,	0.523599,	0.104829
0.00355,	1,	0,	0,	4.29497e+09,	2.18537e-05,	26.395,	0.464695,	0.523599,	0.104829
0.00356,	1,	0,	0,	4.29497e+09,	2.19332e-05,	26.3121,	0.455466,	0.523599,	0.106145
0.00357,	1,	0,	0,	4.29497e+09,	2.19332e-05,	26.3121,	0.455466,	0.523599,	0.106145
0.00358,	1,	0,	0,	4.29497e+09,	2.19332e-05,	26.3121,	0.455466,	0.523599,	0.106145
0.00359,	1,	0,	0,	4.29497e+09,	2.19332e-05,	26.3121,	0.455466,	0.523599,	0.106145
0.0036,	1,	0,	0,	4.29497e+09,	2.19332e-05,	26.3121,	0.455466,	0.523599,	0.106145
0.00361,	1,	0,	0,	4.29497e+09,	2.20101e-05,	26.2294,	0.446107,	0.523599,	0.107456
0.00362,	1,	0,	0,	4.29497e+09,	2.20101e-05,	26.2294,	0.446107,	0.523599,	0.107456
0.00363,	1,	0,	0,	4.29497e+09,	2.20101e-05,	26.2294,	0.446107,	0.523599,	0.107456
0.00364,	1,	0,	0,	4.29497e+09,	2.20101e-05,	26.2294,	0.446107,	0.523599,	0.107456
0.00365,	1,	0,	0,	4.29497e+09,	2.20101e-05,	26.2294,	0.446107,	0.523599,	0.107456
0.00366,	1,	0,	0,	4.29497e+09,	2.20846e-05,	26.147,	0.436617,	0.523599,	0.108763
0.00367,	1,	0,	0,	4.29497e+09,	2.20846e-05,	26.147,	0.436617,	0.523599,	0.108763
0.00368,	1,	0,	0,	4.29497e+09,	2.20846e-05,	26.147,	0.436617,	0.523599,	0.108763
0.00369,	1,	0,	0,	4.29497e+09,	2.20846e-05,	26.147,	0.436617,	0.523599,	0.108763
0.0037,	1,	0,	0,	4.29497e+09,	2.20846e-05,	26.147,	0.436617,	0.523599,	0.108763
0.00371,	1,	0,	0,	4.29497e+09,	2.21568e-05,	26.0649,	0.426996,	0.523599,	0.110067
0.00372,	1,	0,	0,	4.29497e+09,	2.21568e-05,	26.0649,	0.426996,	0.523599,	0.110067
0.00373,	1,	0,	0,	4.29497e+09,	2.21568e-05,	26.0649,	0.426996,	0.523599,	0.110067
0.00374,	1,	0,	0,	4.29497e+09,	2.21568e-05,	26.0649,	0.426996,	0.523599,	0.110067
0.00375,	1,	0,	0,	4.29497e+09,	2.21568e-05,	26.0649,	0.426996,	0.523599,	0.110067
0.00376,	1,	0,	0,	4.29497e+09,	2.22267e-05,	25.983,	0.417244,	0.523599,	0.111366
0.00377,	1,	0,	0,	4.29497e+09,	2.22267e-05,	25.983,	0.417244,	0.523599,	0.111366
0.00378,	1,	0,	0,	4.29497e+09,	2.22267e-05,	25.983,	0.417244,	0.523599,	0.111366
0.00379,	1,	0,	0,	4.29497e+09,	2.22267e-05,	25.983,	0.417244,	0.523599,	0.111366
0.0038,	1,	0,	0,	4.29497e+09,	2.22267e-05,	25.983,	0.417244,	0.523599,	0.111366
0.00381,	1,	0,	0,	4.29497e+09,	2.22944e-05,	25.9014,	0.407361,	0.523599,	0.112661
0.00382,	1,	0,	0,	4.29497e+09,	2.22944e-05,	25.9014,	0.407361,	0.523599,	0.112661
0.00383,	1,	0,	0,	4.29497e+09,	2.22944e-05,	25.9014,	0.407361,	0.523599,	0.112661
0.00384,	1,	0,	0,	4.29497e+09,	2.22944e-05,	25.9014,	0.407361,	0.523599,	0.112661
0.00385,	1,	0,	0,	4.29497e+09,	2.22944e-05,	25.9014,	0.407361,	0.523599,	0.112661
0.00386,	1,	0,	0,	4.29497e+09,	2.236e-05,	25.82,	0.397347,	0.523599,	0.113952
0.00387,	1,	0,	0,	4.29497e+09,	2.236e-05,	25.82,	0.397347,	0.523599,	0.113952
0.00388,	1,	0,	0,	4.29497e+09,	2.236e-05,	25.82,	0.397347,	0.523599,	0.113952
0.00389,	1,	0,	0,	4.29497e+09,	2.236e-05,	25.82,	0.397347,	0.523599,	0.113952
0.0039,	1,	0,	0,	4.29497e+09,	2.236e-05,	25.82,	0.397347,	0.523599,	0.113952
0.00391,	1,	0,	0,	4.29497e+09,	2.24235e-05,	25.7389,	0.387202,	0.523599,	0.115239
0.00392,	1,	0,	0,	4.29497e+09,	2.24235e-05,	25.7389,	0.387202,	0.523599,	0.115239
0.00393,	1,	0,	0,	4.29497e+09,	2.24235e-05,	25.7389,	0.387202,	0.523599,	0.115239
0.00394,	1,	0,	0,	4.29497e+09,	2.24235e-05,	25.7389,	0.387202,	0.523599,	0.115239
0.00395,	1,	0,	0,	4.29497e+09,	2.24235e-05,	25.7389,	0.387202,	0.523599,	0.115239
0.00396,	1,	0,	0,	4.29497e+09,	2.2485e-05,	25.658,	0.376927,	0.523599,	0.116522
0.00397,	1,	0,	0,	4.29497e+09,	2.2485e-05,	25.658,	0.376927,	0.523599,	0.116522
0.00398,	1,	0,	0,	4.29497e+09,	2.2485e-05,	25.658,	0.376927,	0.523599,	0.116522
0.00399,	1,	0,	0,	4.29497e+09,	2.2485e-05,	25.658,	0.376927,	0.523599,	0.116522
0.004,	1,	0,	0,	4.29497e+09,	2.2485e-05,	25.658,	0.376927,	0.523599,	0.116522
0.00401,	1,	0,	0,	4.29497e+09,	2.25446e-05,	25.5774,	0.36652,	0.523599,	0.117801
0.00402,	1,	0,	0,	4.29497e+09,	2.25446e-05,	25.5774,	0.36652,	0.523599,	0.117801
0.00403,	1,	0,	0,	4.29497e+09,	2.25446e-05,	25.5774,	0.36652,	0.523599,	0.117801
0.00404,	1,	0,	0,	4.29497e+09,	2.25446e-05,	25.5774,	0.36652,	0.523599,	0.117801
0.00405,	1,	0,	0,	4.29497e+09,	2.25446e-05,	25.5774,	0.36652,	0.523599,	0.117801
0.00406,	1,	0,	0,	4.29497e+09,	2.26023e-05,	25.4971,	0.355983,	0.523599,	0.119075
0.00407,	1,	0,	0,	4.29497e+09,	2.26023e-05,	25.4971,	0.355983,	0.523599,	0.119075
0.00408,	1,	0,	0,	4.29497e+09,	2.26023e-05,	25.4971,	0.355983,	0.523599,	0.119075
0.00409,	1,	0,	0,	4.29497e+09,	2.26023e-05,	25.4971,	0.355983,	0.523599,	0.119075
0.0041,	1,	0,	0,	4.29497e+09,	2.26023e-05,	25.4971,	0.355983,	0.523599,	0.119075
0.00411,	1,	0,	0,	4.29497e+09,	2.26583e-05,	25.417,	0.345315,	0.523599,	0.120346
0.00412,	1,	0,	0,	4.29497e+09,	2.26583e-05,	25.417,	0.345315,	0.523599,	0.120346
0.00413,	1,	0,	0,	4.29497e+09,	2.26583e-05,	25.417,	0.345315,	0.523599,	0.120346
0.00414,	1,	0,	0,	4.29497e+09,	2.26583e-05,	25.417,	0.345315,	0.523599,	0.120346
0.00415,	1,	0,	0,	4.29497e+09,	2.26583e-05,	25.417,	0.345315,	0.523599,	0.120346
0.00416,	1,	0,	0,	4.29497e+09,	2.27124e-05,	25.3371,	0.334515,	0.523599,	0.121613
0.00417,	1,	0,	0,	4.29497e+09,	2.27124e-05,	25.3371,	0.334515,	0.523599,	0.121613
0.00418,	1,	0,	0,	4.29497e+09,	2.27124e-05,	25.3371,	0.334515,	0.523599,	0.121613
0.00419,	1,	0,	0,	4.29497e+09,	2.27124e-05,	25.3371,	0.334515,	0.523599,	0.121613
0.0042,	1,	0,	0,	4.29497e+09,	2.27124e-05,	25.3371,	0.334515,	0.523599,	0.121613
0.00421,	1,	0,	0,	4.29497e+09,	2.27649e-05,	25.2575,	0.323585,	0.523599,	0.122876
0.00422,	1,	0,	0,	4.29497e+09,	2.27649e-05,	25.2575,	0.323585,	0.523599,	0.122876
0.00423,	1,	0,	0,	4.29497e+09,	2.27649e-05,	25.2575,	0.323585,	0.523599,	0.122876
0.00424,	1,	0,	0,	4.29497e+09,	2.27649e-05,	25.2575,	0.323585,	0.523599,	0.122876
0.00425,	1,	0,	0,	4.29497e+09,	2.27649e-05,	25.2575,	0.323585,	0.523599,	0.122876
0.00426,	1,	0,	0,	4.29497e+09,	2.28157e-05,	25.1782,	0.312524,	0.523599,	0.124135
0.00427,	1,	0,	0,	4.29497e+09,	2.28157e-05,	25.1782,	0.312524,	0.523599,	0.124135
0.00428,	1,	0,	0,	4.29497e+09,	2.28157e-05,	25.1782,	0.312524,	0.523599,	0.124135
0.00429,	1,	0,	0,	4.29497e+09,	2.28157e-05,	25.1782,	0.312524,	0.523599,	0.124135
0.0043,	1,	0,	0,	4.29497e+09,	2.28157e-05,	25.1782,	0.312524,	0.523599,	0.124135
0.00431,	1,	0,	0,	4.29497e+09,	2.28649e-05,	25.0991,	0.301332,	0.523599,	0.12539
0.00432,	1,	0,	0,	4.29497e+09,	2.28649e-05,	25.0991,	0.301332,	0.523599,	0.12539
0.00433,	1,	0,	0,	4.29497e+09,	2.28649e-05,	25.0991,	0.301332,	0.523599,	0.12539
0.00434,	1,	0,	0,	4.29497e+09,	2.28649e-05,	25.0991,	0.301332,	0.523599,	0.12539
0.00435,	1,	0,	0,	4.29497e+09,	2.28649e-05,	25.0991,	0.301332,	0.523599,	0.12539
0.00436,	1,	0,	0,	4.29497e+09,	2.29125e-05,	25.0202,	0.29001,	0.523599,	0.126641
0.00437,	1,	0,	0,	4.29497e+09,	2.29125e-05,	25.0202,	0.29001,	0.523599,	0.126641
0.00438,	1,	0,	0,	4.29497e+09,	2.29125e-05,	25.0202,	0.29001,	0.523599,	0.126641
0.00439,	1,	0,	0,	4.29497e+09,	2.29125e-05,	25.0202,	0.29001,	0.523599,	0.126641
0.0044,	1,	0,	0,	4.29497e+09,	2.29125e-05,	25.0202,	0.29001,	0.523599,	0.126641
0.00441,	1,	0,	0,	4.29497e+09,	2.29587e-05,	24.9416,	0.278556,	0.523599,	0.127888
0.00442,	1,	0,	0,	4.29497e+09,	2.29587e-05,	24.9416,	0.278556,	0.523599,	0.127888
0.00443,	1,	0,	0,	4.29497e+09,	2.29587e-05,	24.9416,	0.278556,	0.523599,	0.127888
0.00444,	1,	0,	0,	4.29497e+09,	2.29587e-05,	24.9416,	0.278556,	0.523599,	0.127888
0.00445,	1,	0,	0,	4.29497e+09,	2.29587e-05,	24.9416,	0.278556,	0.523599,	0.127888
0.00446,	1,	0,	0,	4.29497e+09,	2.30034e-05,	24.8633,	0.266971,	0.523599,	0.129131
0.00447,	1,	0,	0,	4.29497e+09,	2.30034e-05,	24.8633,	0.266971,	0.523599,	0.129131
0.00448,	1,	0,	0,	4.29497e+09,	2.30034e-05,	24.8633,	0.266971,	0.523599,	0.129131
0.00449,	1,	0,	0,	4.29497e+09,	2.30034e-05,	24.8633,	0.266971,	0.523599,	0.129131
0.0045,	1,	0,	0,	4.29497e+09,	2.30034e-05,	24.8633,	0.266971,	0.523599,	0.129131
0.00451,	1,	0,	0,	4.29497e+09,	2.30467e-05,	24.7852,	0.255256,	0.523599,	0.13037
0.00452,	1,	0,	0,	4.29497e+09,	2.30467e-05,	24.7852,	0.255256,	0.523599,	0.13037
0.00453,	1,	0,	0,	4.29497e+09,	2.30467e-05,	24.7852,	0.255256,	0.523599,	0.13037
0.00454,	1,	0,	0,	4.29497e+09,	2.30467e-05,	24.7852,	0.255256,	0.523599,	0.13037
0.00455,	1,	0,	0,	4.29497e+09,	2.30467e-05,	24.7852,	0.255256,	0.523599,	0.13037
0.00456,	1,	0,	0,	4.29497e+09,	2.30887e-05,	24.7073,	0.243409,	0.523599,	0.131606
0.00457,	1,	0,	0,	4.29497e+09,	2.30887e-05,	24.7073,	0.243409,	0.523599,	0.131606
0.00458,	1,	0,	0,	4.29497e+09,	2.30887e-05,	24.7073,	0.243409,	0.523599,	0.131606
0.00459,	1,	0,	0,	4.29497e+09,	2.30887e-05,	24.7073,	0.243409,	0.523599,	0.131606
0.0046,	1,	0,	0,	4.29497e+09,	2.30887e-05,	24.7073,	0.243409,	0.523599,	0.131606
0.00461,	1,	0,	0,	4.29497e+09,	2.31293e-05,	24.6297,	0.231432,	0.523599,	0.132837
0.00462,	1,	0,	0,	4.29497e+09,	2.31293e-05,	24.6297,	0.231432,	0.523599,	0.132837
0.00463,	1,	0,	0,	4.29497e+09,	2.31293e-05,	24.6297,	0.231432,	0.523599,	0.132837
0.00464,	1,	0,	0,	4.29497e+09,	2.31293e-05,	24.6297,	0.231432,	0.523599,	0.132837
0.00465,	1,	0,	0,	4.29497e+09,	2.31293e-05,	24.6297,	0.231432,	0.523599,	0.132837
0.00466,	1,	0,	0,	4.29497e+09,	2.31686e-05,	24.5523,	0.219324,	0.523599,	0.134065
0.00467,	1,	0,	0,	4.29497e+09,	2.31686e-05,	24.5523,	0.219324,	0.523599,	0.134065
0.00468,	1,	0,	0,	4.29497e+09,	2.31686e-05,	24.5523,	0.219324,	0.523599,	0.134065
0.00469,	1,	0,	0,	4.29497e+09,	2.31686e-05,	24.5523,	0.219324,	0.523599,	0.134065
0.0047,	1,	0,	0,	4.29497e+09,	2.31686e-05,	24.5523,	0.219324,	0.523599,	0.134065
0.00471,	1,	0,	0,	4.29497e+09,	2.32068e-05,	24.4752,	0.207085,	0.523599,	0.135289
0.00472,	1,	0,	0,	4.29497e+09,	2.32068e-05,	24.4752,	0.207085,	0.523599,	0.135289
0.00473,	1,	0,	0,	4.29497e+09,	2.32068e-05,	24.4752,	0.207085,	0.523599,	0.135289
0.00474,	1,	0,	0,	4.29497e+09,	2.32068e-05,	24.4752,	0.207085,	0.523599,	0.135289
0.00475,	1,	0,	0,	4.29497e+09,	2.32068e-05,	24.4752,	0.207085,	0.523599,	0.135289
0.00476,	1,	0,	0,	4.29497e+09,	2.32437e-05,	24.3983,	0.194715,	0.523599,	0.136509
0.00477,	1,	0,	0,	4.29497e+09,	2.32437e-05,	24.3983,	0.194715,	0.523599,	0.136509
0.00478,	1,	0,	0,	4.29497e+09,	2.32437e-05,	24.3983,	0.194715,	0.523599,	0.136509
0.00479,	1,	0,	0,	4.29497e+09,	2.32437e-05,	24.3983,	0.194715,	0.523599,	0.136509
0.0048,	1,	0,	0,	4.29497e+09,	2.32437e-05,	24.3983,	0.194715,	0.523599,	0.136509
0.00481,	1,	0,	0,	4.29497e+09,	2.32794e-05,	24.3216,	0.182214,	0.523599,	0.137725
0.00482,	1,	0,	0,	4.29497e+09,	2.32794e-05,	24.3216,	0.182214,	0.523599,	0.137725
0.00483,	1,	0,	0,	4.29497e+09,	2.32794e-05,	24.3216,	0.182214,	0.523599,	0.137725
0.00484,	1,	0,	0,	4.29497e+09,	2.32794e-05,	24.3216,	0.182214,	0.523599,	0.137725
0.00485,	1,	0,	0,	4.29497e+09,	2.32794e-05,	24.3216,	0.182214,	0.523599,	0.137725
0.00486,	1,	0,	0,	4.29497e+09,	2.33141e-05,	24.2452,	0.169582,	0.523599,	0.138937
0.00487,	1,	0,	0,	4.29497e+09,	2.33141e-05,	24.2452,	0.169582,	0.523599,	0.138937
0.00488,	1,	0,	0,	4.29497e+09,	2.33141e-05,	24.2452,	0.169582,	0.523599,	0.138937
0.00489,	1,	0,	0,	4.29497e+09,	2.33141e-05,	24.2452,	0.169582,	0.523599,	0.138937
0.0049,	1,	0,	0,	4.29497e+09,	2.33141e-05,	24.2452,	0.169582,	0.523599,	0.138937
0.00491,	1,	0,	0,	4.29497e+09,	2.33476e-05,	24.169,	0.156819,	0.523599,	0.140145
0.00492,	1,	0,	0,	4.29497e+09,	2.33476e-05,	24.169,	0.156819,	0.523599,	0.140145
0.00493,	1,	0,	0,	4.29497e+09,	2.33476e-05,	24.169,	0.156819,	0.523599,	0.140145
